tau_s,tau_h,mi_mc_mean,mi_mc_ci95_low,mi_mc_ci95_high,mi_mc_trial_std,mi_analytic,abs_err_mean_vs_analytic
132886.0201342282,36.912783370618946,0.014492297711628521,0.014015949643758676,0.014968645779498366,0.0010868843476608727,0.014455187426080457,3.711028554806428e-05
133892.72483221476,37.192423564504104,0.014486596373502159,0.014010346799607356,0.014962845947396962,0.0010866596137592763,0.01444949224282279,3.710413067936971e-05
134899.42953020136,37.47206375838927,0.014481087449242366,0.014004933062171536,0.014957241836313195,0.0010864424257909404,0.014443989267329559,3.709818191280703e-05
135906.13422818793,37.751703952274426,0.014475764307485487,0.013999701912965163,0.01495182670200581,0.001086232526202825,0.01443867187523592,3.709243224956672e-05
136912.8389261745,38.03134414615958,0.014470620554432486,0.013994647067093966,0.014946594041771006,0.0010860296665067,0.01443353367949627,3.70868749362159e-05
137919.54362416107,38.31098434004474,0.014465650024750382,0.013989762464304587,0.014941537585196178,0.0010858336069421825,0.014428568521295034,3.7081503455348164e-05
138926.24832214764,38.5906245339299,0.014460846772855649,0.013985042260409655,0.014936651285301642,0.0010856441161534568,0.014423770461343135,3.707631151251417e-05
139932.95302013424,38.87026472781507,0.01445620506457528,0.013980480819084812,0.01493192931006575,0.0010854609708790663,0.01441913377154113,3.7071293034150396e-05
140939.6577181208,39.14990492170023,0.01445171936914797,0.013976072704000399,0.01492736603429554,0.0010852839556541303,0.014414652926992167,3.7066442155802085e-05
141946.36241610738,39.429545115585384,0.014447384351564266,0.01397181267128689,0.014922956031841642,0.0010851128625244972,0.014410322598347455,3.706175321681153e-05
142953.06711409398,39.70918530947055,0.01444319486522029,0.013967695662308923,0.014918694068131658,0.0010849474907722262,0.014406137644469113,3.7057220751177816e-05
143959.77181208055,39.988825503355706,0.01443914594487633,0.013963716796739443,0.014914575093013218,0.001084787646651938,0.014402093105394491,3.705283948183917e-05
144966.47651006712,40.26846569724087,0.014435232799900952,0.013959871365914815,0.01491059423388709,0.0010846331431375346,0.01439818419558886,3.704860431209128e-05
145973.1812080537,40.54810589112603,0.014431450807794444,0.013956154826464935,0.014906746789123954,0.0010844837996788325,0.014394406297472885,3.704451032155928e-05
146979.88590604026,40.827746085011185,0.014427795507969413,0.013952562794196325,0.014903028221742502,0.0010843394419676811,0.014390754955211155,3.7040552758257905e-05
147986.59060402686,41.10738627889635,0.01442426259578602,0.013949091038225895,0.014899434153346144,0.0010841999017131543,0.0143872258687521,3.7036727033919886e-05
148993.29530201343,41.38702647278151,0.014420847916820875,0.01394573547534457,0.01489596035829718,0.0010840650164254159,0.014383814888105216,3.7033028715658875e-05
150000.0,41.666666666666664,0.01441754746137286,0.013942492164614182,0.014892602758131536,0.0010839346292078954,0.014380518007847069,3.702945352579076e-05
